Timestamp,Tweet,username,hashtags,followers_count
2020-04-08 04:54:15,b'RT @HinduNation1st: #TheTruth1925 My friends r saying-#AllahMiyan has entered #Pakistan into #CWC19 Final &amp; it is sure #Pak will win it.\nIs\xe2\x80\xa6',b'HinduNation1st',"['TheTruth1925', 'AllahMiyan', 'Pakistan', 'CWC19', 'Pak']",227
2020-04-08 02:53:49,b'RT @cricketworldcup: Who here can relate to Brendon McCullum? \xf0\x9f\x92\x94 \n\n#CWC19\n\nhttps://t.co/GMACLrxLT8',b'___FAIZ____',['CWC19'],184
2020-04-07 21:43:02,b'@ICC It was the most saddest part of Bangladesh\xe2\x80\x99s #CWC19 journey.',b'adnan_julaw',['CWC19'],44
2020-04-07 21:01:45,b'Leicester City\n#CWC19 \nAguerooooo (sigh) https://t.co/Q724Fy9xun',b'the_krishnadev',['CWC19'],196
2020-04-07 19:17:58,b'RT @Toofaanexpress: The story of #PAK batting\n\n#CWC19 #PAKvWI #WIvPak https://t.co/pl0XQ21aj7',b'Toofaanexpress',"['PAK', 'CWC19', 'PAKvWI', 'WIvPak']",762
2020-04-07 16:57:34,"b""RT @_cricingif: The youngest bowler to take five or more wickets at the World Cup stage \xf0\x9f\x98\x8d\n\nIs Shaheen Afridi Pakistan's only format-proof b\xe2\x80\xa6""",b'__Mordor__',[],230
2020-04-07 16:31:29,"b'@ICC One mistake, @BCBtigers suffered through out the #CWC19'",b'cricairns',['CWC19'],417
2020-04-07 16:19:36,"b'RT @cricketworldcup: Happy birthday, @iShaheenAfridi \n\nDo you remember his \xf0\x9f\x94\xa5 spell against Bangladesh from #CWC19? https://t.co/StWpLIExoq'",b'getgullycricket',['CWC19'],89
2020-04-07 15:55:24,"b""RT @DisneyPlusHS: Now, this is what we all have been waiting for!\nWarner, Finch, Gayle, Russell... It's a beefy line-up on display today. W\xe2\x80\xa6""",b'AjaySah37037262',[],86
2020-04-07 15:53:09,"b""RT @Vitu_E: Bidding on Jos Buttler's #CWC19 shirt closes in less than 9 hours if any high rollers fancy a flutter. All for a good cause: ht\xe2\x80\xa6""",b'Bhanu_Singh367',['CWC19'],5
2020-04-07 15:51:40,"b""RT @cricketworldcup: How amazing is this?!\n\nIndia's top-order superstars @imVkohli and @ImRo45 each shared a special moment with one of the\xe2\x80\xa6""",b'MDRAJA21541407',[],0
2020-04-07 15:47:20,"b""RT @Vitu_E: Bidding on Jos Buttler's #CWC19 shirt closes in less than 9 hours if any high rollers fancy a flutter. All for a good cause: ht\xe2\x80\xa6""",b'SaggiAlien',['CWC19'],60
2020-04-07 15:46:14,"b""RT @Vitu_E: Bidding on Jos Buttler's #CWC19 shirt closes in less than 9 hours if any high rollers fancy a flutter. All for a good cause: ht\xe2\x80\xa6""",b'tomandrewstew',['CWC19'],1360
2020-04-07 15:28:44,b'RT @cricketworldcup: Who here can relate to Brendon McCullum? \xf0\x9f\x92\x94 \n\n#CWC19\n\nhttps://t.co/GMACLrxLT8',b'manimaran76652',['CWC19'],116
2020-04-07 15:23:41,b'Happy birthday @iShaheenAfridi \n Do u remember #hazartullahzazai \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 #CWC19 https://t.co/KDo1rhN5D3',b'hamidabidy1',"['hazartullahzazai', 'CWC19']",39
2020-04-07 15:22:22,"b'RT @cricketworldcup: Happy birthday, @iShaheenAfridi \n\nDo you remember his \xf0\x9f\x94\xa5 spell against Bangladesh from #CWC19? https://t.co/StWpLIExoq'",b'hamidabidy1',['CWC19'],39
2020-04-07 14:45:20,b'RT @tamannaahspeaks: India India!!!! What a win \xf0\x9f\x92\x83\xf0\x9f\x92\x83\xf0\x9f\x92\x83 #IndvPak #CWC19',b'tamannaafangirl',"['IndvPak', 'CWC19']",20
2020-04-07 14:43:19,"b""RT @Vitu_E: Bidding on Jos Buttler's #CWC19 shirt closes in less than 9 hours if any high rollers fancy a flutter. All for a good cause: ht\xe2\x80\xa6""",b'CricketFanatik',['CWC19'],79
2020-04-07 14:43:12,"b'RT @cricketworldcup: Happy birthday, @iShaheenAfridi \n\nDo you remember his \xf0\x9f\x94\xa5 spell against Bangladesh from #CWC19? https://t.co/StWpLIExoq'",b'Muhamma26019949',['CWC19'],145
2020-04-07 14:43:11,b'#CWC19 image #2 Many followers of cricket will recognise #Tendulker and #India super fan Sudhir Kumar Chaudhary ado\xe2\x80\xa6 https://t.co/hHtpdZ9qa3',b'TTFCricket',"['CWC19', 'Tendulker', 'India']",216
2020-04-07 14:33:14,"b'RT @cricketworldcup: Happy birthday, @iShaheenAfridi \n\nDo you remember his \xf0\x9f\x94\xa5 spell against Bangladesh from #CWC19? https://t.co/StWpLIExoq'",b'BabarAzamFan56',['CWC19'],8
2020-04-07 14:22:08,"b""RT @Vitu_E: Bidding on Jos Buttler's #CWC19 shirt closes in less than 9 hours if any high rollers fancy a flutter. All for a good cause: ht\xe2\x80\xa6""",b'tracyr98',['CWC19'],57
2020-04-07 14:21:53,"b""RT @Vitu_E: Bidding on Jos Buttler's #CWC19 shirt closes in less than 9 hours if any high rollers fancy a flutter. All for a good cause: ht\xe2\x80\xa6""",b'NishaPuri2019',['CWC19'],42
2020-04-07 14:10:24,"b""RT @_cricingif: The youngest bowler to take five or more wickets at the World Cup stage \xf0\x9f\x98\x8d\n\nIs Shaheen Afridi Pakistan's only format-proof b\xe2\x80\xa6""",b'Gazifirdous10',[],26
2020-04-07 14:09:52,"b""RT @Vitu_E: Bidding on Jos Buttler's #CWC19 shirt closes in less than 9 hours if any high rollers fancy a flutter. All for a good cause: ht\xe2\x80\xa6""",b'Rmaxi_32',['CWC19'],3390
2020-04-07 13:42:25,"b""@ICC \xf0\x9f\x8f\x8f\n\nNot Out \xf0\x9f\x9a\xab\n\nThe Bangladesh wicket-keeper disturbed the stumps before receiving the ball. Therefore, it's not\xe2\x80\xa6 https://t.co/2Rg0lRwKcw""",b'TheCricketWire',[],142
2020-04-07 13:24:55,"b""RT @_cricingif: The youngest bowler to take five or more wickets at the World Cup stage \xf0\x9f\x98\x8d\n\nIs Shaheen Afridi Pakistan's only format-proof b\xe2\x80\xa6""",b'AhsanAl36721659',[],8
2020-04-07 13:13:10,"b'RT @cricketworldcup: Happy birthday, @iShaheenAfridi \n\nDo you remember his \xf0\x9f\x94\xa5 spell against Bangladesh from #CWC19? https://t.co/StWpLIExoq'",b'WattaFast',['CWC19'],457
2020-04-07 12:21:22,"b""RT @Vitu_E: Bidding on Jos Buttler's #CWC19 shirt closes in less than 9 hours if any high rollers fancy a flutter. All for a good cause: ht\xe2\x80\xa6""",b'rowleydan',['CWC19'],2084
2020-04-07 12:18:30,"b""RT @Vitu_E: Bidding on Jos Buttler's #CWC19 shirt closes in less than 9 hours if any high rollers fancy a flutter. All for a good cause: ht\xe2\x80\xa6""",b'actuallypoop',['CWC19'],7
2020-04-07 12:17:33,"b""RT @Vitu_E: Bidding on Jos Buttler's #CWC19 shirt closes in less than 9 hours if any high rollers fancy a flutter. All for a good cause: ht\xe2\x80\xa6""",b'AlexMcC97997271',['CWC19'],17
2020-04-07 12:16:39,"b""RT @Vitu_E: Bidding on Jos Buttler's #CWC19 shirt closes in less than 9 hours if any high rollers fancy a flutter. All for a good cause: ht\xe2\x80\xa6""",b'haji_helsing',['CWC19'],208
