Timestamp,Tweet,username,hashtags,followers_count
2020-04-08 15:09:51,"b'RT @mi___universe: On This Day In 2015\n\nRohit Sharma Scored A Unbeaten 98*(65) Against KKR At Eden Gardens, Kolkata \xe2\x9d\xa4\n\n#RohitSharma #Mumbai\xe2\x80\xa6'",b'NaveenOrton45',['RohitSharma'],186
2020-04-08 14:55:34,b'RT @Rockykiccha45: ROHIT SHARMA IN WORLD CUP \n\nINNS - 17\nRuns - 978\nAvg - 65.20\nSR - 95.98 \nH.S - 140 \n\xf0\x9f\x92\xafs - 6 \n50s - 3 \n6s - 23\n4s - 100 \nN\xe2\x80\xa6',b'Krishna02837069',[],376
2020-04-08 14:54:06,b'RT @Rockykiccha45: ROHIT SHARMA IN WORLD CUP \n\nINNS - 17\nRuns - 978\nAvg - 65.20\nSR - 95.98 \nH.S - 140 \n\xf0\x9f\x92\xafs - 6 \n50s - 3 \n6s - 23\n4s - 100 \nN\xe2\x80\xa6',b'Harun_264',[],262
2020-04-08 14:51:34,b'RT @Rockykiccha45: ROHIT SHARMA IN WORLD CUP \n\nINNS - 17\nRuns - 978\nAvg - 65.20\nSR - 95.98 \nH.S - 140 \n\xf0\x9f\x92\xafs - 6 \n50s - 3 \n6s - 23\n4s - 100 \nN\xe2\x80\xa6',b'imcharanro45',[],371
2020-04-08 14:50:30,b'RT @Rockykiccha45: ROHIT SHARMA IN WORLD CUP \n\nINNS - 17\nRuns - 978\nAvg - 65.20\nSR - 95.98 \nH.S - 140 \n\xf0\x9f\x92\xafs - 6 \n50s - 3 \n6s - 23\n4s - 100 \nN\xe2\x80\xa6',b'ThalaDaas',[],191
2020-04-08 14:48:11,b'RT @Rockykiccha45: ROHIT SHARMA IN WORLD CUP \n\nINNS - 17\nRuns - 978\nAvg - 65.20\nSR - 95.98 \nH.S - 140 \n\xf0\x9f\x92\xafs - 6 \n50s - 3 \n6s - 23\n4s - 100 \nN\xe2\x80\xa6',b'45Likith',[],297
2020-04-08 14:47:44,b'ROHIT SHARMA IN WORLD CUP \n\nINNS - 17\nRuns - 978\nAvg - 65.20\nSR - 95.98 \nH.S - 140 \n\xf0\x9f\x92\xafs - 6 \n50s - 3 \n6s - 23\n4s - 1\xe2\x80\xa6 https://t.co/twKiconcQC',b'Rockykiccha45',[],910
2020-04-08 14:46:32,"b'RT @TrendsRohit: On This Day In 2015\n\nRohit Sharma Scored A Unbeaten 98*(65) 12 Fours &amp; 4 Sixes Vs KKR At Eden Gardens , Kolkata \xe2\x9d\xa4!!\n\n#Rohi\xe2\x80\xa6'",b'SubbuRathod',[],72
2020-04-08 14:40:54,"b'RT @mi___universe: On This Day In 2015\n\nRohit Sharma Scored A Unbeaten 98*(65) Against KKR At Eden Gardens, Kolkata \xe2\x9d\xa4\n\n#RohitSharma #Mumbai\xe2\x80\xa6'",b'Ganesh_265',['RohitSharma'],2710
2020-04-08 14:40:00,"b'RT @mi___universe: On This Day In 2015\n\nRohit Sharma Scored A Unbeaten 98*(65) Against KKR At Eden Gardens, Kolkata \xe2\x9d\xa4\n\n#RohitSharma #Mumbai\xe2\x80\xa6'",b'manirmk100',['RohitSharma'],732
2020-04-08 14:29:40,"b'RT @TrendsRohit: On This Day In 2015\n\nRohit Sharma Scored A Unbeaten 98*(65) 12 Fours &amp; 4 Sixes Vs KKR At Eden Gardens , Kolkata \xe2\x9d\xa4!!\n\n#Rohi\xe2\x80\xa6'",b'45Likith',[],297
2020-04-08 14:26:53,"b'RT @mi___universe: On This Day In 2015\n\nRohit Sharma Scored A Unbeaten 98*(65) Against KKR At Eden Gardens, Kolkata \xe2\x9d\xa4\n\n#RohitSharma #Mumbai\xe2\x80\xa6'",b'dhanushveriyann',['RohitSharma'],2242
2020-04-08 14:26:22,"b'RT @mi___universe: On This Day In 2015\n\nRohit Sharma Scored A Unbeaten 98*(65) Against KKR At Eden Gardens, Kolkata \xe2\x9d\xa4\n\n#RohitSharma #Mumbai\xe2\x80\xa6'",b'KRatnaBabu5',['RohitSharma'],200
2020-04-08 14:25:34,"b'RT @mi___universe: On This Day In 2015\n\nRohit Sharma Scored A Unbeaten 98*(65) Against KKR At Eden Gardens, Kolkata \xe2\x9d\xa4\n\n#RohitSharma #Mumbai\xe2\x80\xa6'",b'Im_Ro45FC',['RohitSharma'],3782
2020-04-08 14:21:10,"b""RT @indiacom: #IPL2020 #cricket @robbieuthappa heaps rich praise on 'good leader' @Imro45, calls @GautamGambhir best captain to play under\xe2\x80\xa6""",b'gogulgambhir',"['IPL2020', 'cricket']",37
2020-04-08 14:21:07,"b'On This Day In 2015\n\nRohit Sharma Scored A Unbeaten 98*(65) Against KKR At Eden Gardens, Kolkata \xe2\x9d\xa4\n\n#RohitSharma\xe2\x80\xa6 https://t.co/omZxuwNqQP'",b'mi___universe',['RohitSharma'],1838
2020-04-08 14:10:01,"b'Hold Indo-Pak series to raise funds for COVID-19 pandemic, says Shoaib Akhtar\n@shoaib100mph @TheRealPCB @BCCI\xe2\x80\xa6 https://t.co/0uUzUOKCye'",b'inn_swinger',[],127
2020-04-08 14:05:33,b'LIVE Chat:\xc2\xa0#YuvrajSingh Reveals Difference Between Current Cricket Team &amp; Seniors To #RohitSharma\xe2\x80\xa6 https://t.co/xXqgwlxQNz',b'behindwoods',"['YuvrajSingh', 'RohitSharma']",891501
2020-04-08 14:03:40,b'RT @CricketNDTV: Rohit Sharma caught up with his former Mumbai Indians teammate Yuvraj Singh in an Instagram live session\n\n#YuvrajSingh\n#Ro\xe2\x80\xa6',b'Yogivalavi_',['YuvrajSingh'],237
2020-04-08 14:00:24,"b'RT @cricbuzz: \xe2\x80\x98Very thin line of respect within current Indian team\xe2\x80\x99, says #YuvrajSingh while talking about key differences within #TeamInd\xe2\x80\xa6'",b'Yogivalavi_',['YuvrajSingh'],237
2020-04-08 13:58:36,b'RT @TNYSArmy: \xe2\x99\xa5\xef\xb8\x8f The best insta live ever two Indian champions @ImRo45 @YUVSTRONG12 \xe2\x99\xa5\xef\xb8\x8f\n\xf0\x9f\x98\x98They were opens up their Love Bond \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\n\n#YuvrajSingh\xe2\x80\xa6',b'Yogivalavi_',['YuvrajSingh'],237
2020-04-08 13:54:21,"b""RT @dna: 'Got to share dressing room with legends like #ViratKohli, #RohitSharma': #SanjuSamson talks about not regretting time on bench\n\nh\xe2\x80\xa6""",b'ImSuyog87',"['ViratKohli', 'RohitSharma', 'SanjuSamson']",232
2020-04-08 13:53:58,"b""'Got to share dressing room with legends like #ViratKohli, #RohitSharma': #SanjuSamson talks about not regretting t\xe2\x80\xa6 https://t.co/Pln8AkUhAr""",b'dna',"['ViratKohli', 'RohitSharma', 'SanjuSamson']",2115487
2020-04-08 13:52:47,b'RT @045Sandeep: What is @ImRo45  highest  score in tests..?\n@Rohika_ro45 \n@ImRo45 \n#rohitsharma \n#RohitSharma https://t.co/7gB1UFL5J7',b'Rohika_ro45',"['rohitsharma', 'RohitSharma']",1231
2020-04-08 13:45:45,b'Place your orders now!\n\n#cricket #cricketbat #bat #batsman #willow #cricketer #batting #viratkohli #msdhoni\xe2\x80\xa6 https://t.co/n9ixRoYhQN',b'kpjilla',"['cricket', 'cricketbat', 'bat', 'batsman', 'willow', 'cricketer', 'batting', 'viratkohli', 'msdhoni']",237
2020-04-08 13:42:23,"b'RT @TrendsRohit: On This Day In 2015\n\nRohit Sharma Scored A Unbeaten 98*(65) 12 Fours &amp; 4 Sixes Vs KKR At Eden Gardens , Kolkata \xe2\x9d\xa4!!\n\n#Rohi\xe2\x80\xa6'",b'Pavan1221376074',[],4
2020-04-08 13:34:39,b'Alzari Joseph Record Breaking spell.. MI vs SRH 2019 IPL Highlights #MIvSRH #AlzarriJoseph #IPL #IPL2020 #iplt20\xe2\x80\xa6 https://t.co/lnXHIIBgpU',b'vijayveriyan01',"['MIvSRH', 'AlzarriJoseph', 'IPL', 'IPL2020', 'iplt20']",95
2020-04-08 13:31:38,"b""RT @cricket_country: #IPL2020 #cricket @robbieuthappa heaps rich praise on 'good leader' @Imro45, calls @GautamGambhir best captain to play\xe2\x80\xa6""",b'imrajurr',"['IPL2020', 'cricket']",113
2020-04-08 13:31:13,"b""RT @indiacom: #IPL2020 #cricket @robbieuthappa heaps rich praise on 'good leader' @Imro45, calls @GautamGambhir best captain to play under\xe2\x80\xa6""",b'imrajurr',"['IPL2020', 'cricket']",113
2020-04-08 13:25:38,"b'RT @TrendsRohit: On This Day In 2015\n\nRohit Sharma Scored A Unbeaten 98*(65) 12 Fours &amp; 4 Sixes Vs KKR At Eden Gardens , Kolkata \xe2\x9d\xa4!!\n\n#Rohi\xe2\x80\xa6'",b'iemhearty',[],270
2020-04-08 13:21:37,"b'RT @TrendsRohit: On This Day In 2015\n\nRohit Sharma Scored A Unbeaten 98*(65) 12 Fours &amp; 4 Sixes Vs KKR At Eden Gardens , Kolkata \xe2\x9d\xa4!!\n\n#Rohi\xe2\x80\xa6'",b'CharanFreak',[],1221
2020-04-08 13:21:28,"b'RT @pullShot_: On This Day In 2015,\n\nRohit sharma scored unbeaten 98* In 65 balls with 12 fours &amp; 4 Sixes vs KKR at Eden Garden, Kolkata \xf0\x9f\xa4\x98\xe2\x9d\xa4\xe2\x80\xa6'",b'SivaNeelam9',[],147
